satellite_id,hour,hours_since_upload,clock_error_ns,ephemeris_error_m
G03,168,0,0.9911,2.5935
G03,169,1,1.6557,1.8785
G03,170,0,1.5207,-0.5496
G03,171,1,1.4708,-1.3026
G03,172,0,1.1446,-2.1164
G03,173,1,2.1716,-1.7318
G03,174,0,0.8421,-2.7069
G03,175,1,1.7314,-2.2093
G03,176,0,1.2995,-0.5738
G03,177,1,1.3427,0.9656
G03,178,0,0.7958,2.8341
G03,179,1,2.2978,3.0375
G03,180,0,1.1603,2.7185
G03,181,1,2.0819,2.3531
G03,182,0,1.1008,0.392
G03,183,1,1.9263,-1.799
G03,184,0,1.5349,-1.4606
G03,185,1,2.1015,-3.4906
G03,186,0,0.5371,-2.1752
G03,187,1,1.5028,-1.3196
G03,188,0,1.6623,-0.4187
G03,189,1,1.6368,1.6067
G03,190,0,0.7756,2.0847
G03,191,1,1.777,2.7668
G03,192,0,1.3931,3.9435
G03,193,1,1.8131,0.9579
G03,194,0,1.6627,-0.9745
G03,195,1,1.3532,-1.8399
G03,196,0,1.1352,-2.9121
G03,197,1,1.7966,-2.6724
G03,198,0,1.5768,-2.3091
G03,199,1,1.6407,-0.5948
G03,200,0,0.9904,-0.5615
G03,201,1,2.2145,2.3886
G03,202,0,1.011,2.4452
G03,203,1,1.553,3.0739
G03,204,0,1.8248,2.6203
G03,205,1,2.1854,1.5017
G03,206,0,1.2875,0.079
G03,207,1,2.1056,-1.0542
G03,208,0,1.1541,-3.6569
G03,209,1,2.2134,-2.5784
G03,210,0,1.2185,-2.2485
G03,211,1,2.7051,-1.1264
G03,212,0,1.0541,0.7331
G03,213,1,2.2814,3.2858
G03,214,0,1.5462,2.1004
G03,215,1,2.5448,2.8099
G03,216,0,1.0841,1.4085
G03,217,1,2.1971,0.8265
G03,218,0,1.472,-0.1813
G03,219,1,1.6895,-1.3648
G03,220,0,1.2102,-1.6646
G03,221,1,2.1467,-3.1558
G03,222,0,0.7445,-1.4115
G03,223,1,1.8503,-0.4953
G03,224,0,1.6432,1.591
G03,225,1,2.3701,1.6893
G03,226,0,1.8652,2.5441
G03,227,1,1.2779,2.0622
G03,228,0,1.4942,1.1706
G03,229,1,1.9787,0.5045
G03,230,0,1.3799,-1.4893
G03,231,1,1.6221,-2.3188
G03,232,0,0.7945,-3.2398
G03,233,1,1.7371,-2.6408
G03,234,0,1.3948,-1.0233
G03,235,1,2.5468,-0.6323
G03,236,0,2.1076,0.9764
G03,237,1,2.1114,2.8059
G03,238,0,2.2635,2.5874
G03,239,1,1.4987,3.3188
G03,240,0,1.2354,1.1798
G03,241,1,1.7268,-0.2488
G03,242,0,1.2457,-1.1948
G03,243,1,2.1198,-2.8878
G03,244,0,1.8411,-2.7342
G03,245,1,1.5206,-1.8248
G03,246,0,1.5962,-0.4585
G03,247,1,2.1585,-0.0777
G03,248,0,1.4851,2.1442
G03,249,1,1.8869,2.4667
G03,250,0,1.4921,2.2356
G03,251,1,1.904,2.3967
G03,252,0,1.9567,1.1981
G03,253,1,2.1421,-0.8801
G03,254,0,1.9352,-1.6303
G03,255,1,1.9448,-2.1891
G03,256,0,1.7776,-3.255
G03,257,1,2.1494,-2.3451
G03,258,0,2.4485,-0.5635
G03,259,1,2.2534,0.9744
G03,260,0,2.0628,1.9587
G03,261,1,2.0193,3.2788
G03,262,0,1.582,2.2017
G03,263,1,1.8176,2.868
G03,264,0,1.6918,0.3491
G03,265,1,2.1572,-0.372
G03,266,0,1.5694,-2.9119
G03,267,1,2.3476,-2.1232
G03,268,0,2.0374,-3.018
G03,269,1,2.6595,-1.6935
G03,270,0,2.0815,-0.1712
G03,271,1,1.7861,2.0199
G03,272,0,1.7164,2.5672
G03,273,1,1.8549,3.1728
G03,274,0,2.0626,3.6867
G03,275,1,2.7387,2.0553
G03,276,0,1.2347,0.3608
G03,277,1,2.1185,-1.0335
G03,278,0,1.3514,-2.4838
G03,279,1,2.1549,-3.1149
G03,280,0,1.5791,-2.6429
G03,281,1,2.4225,-2.84
G03,282,0,1.0081,-0.2816
G03,283,1,2.2813,1.5305
G03,284,0,1.544,2.4788
G03,285,1,2.3968,2.5344
G03,286,0,2.1092,2.5737
G03,287,1,2.5428,1.4751
G03,288,0,2.4678,0.2295
G03,289,1,2.2267,-1.0533
G03,290,0,1.2926,-2.5014
G03,291,1,2.4954,-2.7518
G03,292,0,1.719,-2.9192
G03,293,1,2.156,-1.1139
G03,294,0,1.484,1.228
G03,295,1,1.5807,1.5769
G03,296,0,1.885,2.9178
G03,297,1,2.1408,3.5111
G03,298,0,1.42,1.9613
G03,299,1,2.6412,1.651
G03,300,0,1.4293,0.9485
G03,301,1,2.1717,-2.5027
G03,302,0,2.0471,-2.9016
G03,303,1,2.3116,-2.4534
G03,304,0,1.4152,-3.0541
G03,305,1,2.292,-0.2369
G03,306,0,1.7366,1.5115
G03,307,1,2.8754,2.1929
G03,308,0,2.0328,2.9232
G03,309,1,2.5573,2.633
G03,310,0,1.8581,1.4376
G03,311,1,1.8175,1.3225
G03,312,0,1.9999,-0.8353
G03,313,1,2.6581,-2.518
G03,314,0,1.6447,-2.9691
G03,315,1,2.9784,-3.2999
G03,316,0,1.141,-2.1496
G03,317,1,2.9194,-1.373
G03,318,0,1.6128,1.1598
G03,319,1,3.3849,1.5703
G03,320,0,1.5565,3.0313
G03,321,1,2.964,2.3722
G03,322,0,1.4978,1.9541
G03,323,1,2.7893,1.3094
G03,324,0,2.2336,-0.7506
G03,325,1,2.5234,-1.0038
G03,326,0,1.9111,-3.1979
G03,327,1,3.1936,-3.3173
G03,328,0,1.4635,-1.5017
G03,329,1,2.6311,-0.189
G03,330,0,2.378,0.878
G03,331,1,2.6645,2.3222
G03,332,0,1.7921,2.8447
G03,333,1,2.9273,3.6733
G03,334,0,2.2714,0.0578
G03,335,1,2.657,0.0034
G03,336,0,2.3972,-1.4299
G03,337,1,3.0794,-2.298
G03,338,0,2.6073,-3.108
G03,339,1,2.7399,-1.8935
G03,340,0,1.9434,-1.6569
G03,341,1,2.5068,-0.0882
G03,342,0,2.3034,0.7038
G03,343,1,2.2252,3.6872
G03,344,0,1.9198,2.9627
G03,345,1,2.2589,2.3753
G03,346,0,1.9342,0.222
G03,347,1,3.1685,0.2316
G03,348,0,2.1409,-1.3016
G03,349,1,3.3608,-2.2555
G03,350,0,2.3398,-2.7191
G03,351,1,2.9753,-2.2984
G03,352,0,2.1122,-0.6387
G03,353,1,2.6312,0.4927
G03,354,0,2.2126,2.5956
G03,355,1,2.4345,3.2242
G03,356,0,2.4764,3.2044
G03,357,1,2.5505,1.1659
G03,358,0,2.4152,0.7978
G03,359,1,3.138,-1.1479
G03,360,0,2.4913,-1.5481
G03,361,1,2.8014,-2.5403
G03,362,0,2.3838,-3.1692
G03,363,1,3.0127,-0.9639
G03,364,0,2.282,-1.294
G03,365,1,2.6385,0.0998
G03,366,0,2.6971,2.6467
G03,367,1,2.71,2.1378
G03,368,0,2.0355,2.321
G03,369,1,2.9163,1.8257
G03,370,0,2.7383,-0.0479
G03,371,1,2.4153,-1.7487
G03,372,0,2.3177,-2.7424
G03,373,1,2.8139,-3.062
G03,374,0,2.6519,-2.8994
G03,375,1,2.7993,-1.1455
G03,376,0,2.1706,0.0931
G03,377,1,3.0368,1.4757
G03,378,0,2.0024,3.1152
G03,379,1,3.6491,2.9324
G03,380,0,2.0428,2.5113
G03,381,1,3.2709,1.1378
G03,382,0,2.3466,0.1259
G03,383,1,3.351,-1.0494
G03,384,0,2.6593,-2.7785
G03,385,1,3.1092,-3.2106
G03,386,0,2.6809,-1.779
G03,387,1,3.1698,-1.3956
G03,388,0,2.3603,1.2142
G03,389,1,2.8953,2.2855
G03,390,0,2.5451,2.4537
G03,391,1,2.5922,3.021
G03,392,0,2.4789,3.2528
G03,393,1,2.7585,2.3541
G03,394,0,2.5828,-0.233
G03,395,1,2.8558,-1.6055
G03,396,0,2.6252,-2.2016
G03,397,1,2.746,-2.0253
G03,398,0,2.6022,-1.8387
G03,399,1,2.999,-1.3433
G03,400,0,2.5231,0.7227
G03,401,1,2.6418,2.4421
G03,402,0,2.8289,2.3721
G03,403,1,2.7695,2.6754
G03,404,0,2.5326,1.893
G03,405,1,3.0873,0.8822
G03,406,0,2.1031,-1.4779
G03,407,1,2.2549,-1.5467
G03,408,0,2.5548,-2.2488
G03,409,1,2.7704,-2.6713
G03,410,0,2.6307,-2.1965
G03,411,1,2.651,0.4574
G03,412,0,3.0192,0.7827
G03,413,1,3.3186,2.0172
G03,414,0,2.2715,3.8238
G03,415,1,2.6436,2.5662
G03,416,0,2.6268,2.633
G03,417,1,3.4662,-0.506
G03,418,0,2.6116,-1.1524
G03,419,1,3.1216,-1.9604
G03,420,0,2.1777,-3.0863
G03,421,1,3.3586,-2.1782
G03,422,0,2.6849,-1.7481
G03,423,1,3.181,0.2963
G03,424,0,2.6608,0.7769
G03,425,1,2.84,1.6998
G03,426,0,3.1246,3.3099
G03,427,1,3.2103,2.3109
G03,428,0,2.4928,2.0175
G03,429,1,3.8612,-0.3142
G03,430,0,3.0489,-1.4855
G03,431,1,3.2017,-1.6866
G03,432,0,2.6968,-2.716
G03,433,1,3.3604,-3.2256
G03,434,0,2.8041,-1.5653
G03,435,1,2.843,0.0029
G03,436,0,2.5582,2.2111
G03,437,1,2.9689,2.2528
G03,438,0,2.8122,2.1494
G03,439,1,3.1099,1.4536
G03,440,0,3.0421,0.9289
G03,441,1,3.3266,0.1218
G03,442,0,2.5332,-1.9782
G03,443,1,3.0088,-3.215
G03,444,0,2.4828,-3.0957
G03,445,1,3.2345,-1.9709
G03,446,0,2.5046,-0.7408
G03,447,1,3.5231,0.4054
G03,448,0,2.5445,2.0005
G03,449,1,3.3172,2.9263
G03,450,0,3.3109,2.8286
G03,451,1,3.1912,1.6191
G03,452,0,2.5545,-0.0539
G03,453,1,3.7027,-1.9368
G03,454,0,2.9925,-2.5551
G03,455,1,3.2564,-3.2375
G03,456,0,3.309,-2.7308
G03,457,1,3.6825,-1.1615
G03,458,0,2.9144,-1.1847
G03,459,1,3.3741,0.624
G03,460,0,2.7152,2.1656
G03,461,1,3.414,3.1132
G03,462,0,3.0644,2.6035
G03,463,1,3.5972,1.5174
G03,464,0,3.3174,0.0534
G03,465,1,3.8617,-1.8891
G03,466,0,2.7917,-2.51
G03,467,1,3.5827,-2.3543
G03,468,0,2.5284,-3.193
G03,469,1,3.0616,-0.8503
G03,470,0,3.032,-0.7478
G03,471,1,3.3785,2.0032
G03,472,0,2.8617,2.2583
G03,473,1,3.2836,2.3779
G03,474,0,3.3382,3.4089
G03,475,1,3.2314,2.2489
G03,476,0,2.8203,0.2627
G03,477,1,4.0043,-1.5139
G03,478,0,2.8834,-2.1054
G03,479,1,3.2168,-2.211
G03,480,0,3.0453,-2.7235
G03,481,1,3.3898,-1.9699
G03,482,0,2.8423,0.0718
G03,483,1,3.2572,1.6714
G03,484,0,3.1751,2.5047
G03,485,1,3.817,2.479
G03,486,0,3.356,2.3705
G03,487,1,4.1097,2.449
G03,488,0,2.9007,-0.6322
G03,489,1,3.5534,-1.429
G03,490,0,3.4834,-3.0418
G03,491,1,3.7651,-2.8576
G03,492,0,3.2712,-1.3778
G03,493,1,3.5803,-1.7723
G03,494,0,3.3237,0.1436
G03,495,1,3.6237,2.4142
G03,496,0,3.1944,2.6989
G03,497,1,3.4988,1.2924
G03,498,0,3.3342,1.9225
G03,499,1,4.1745,1.0091
G03,500,0,2.9532,-0.203
G03,501,1,4.072,-2.1459
G03,502,0,3.5164,-3.1002
G03,503,1,3.7698,-2.3885
G03,504,0,3.3991,-1.5877
G03,505,1,3.626,0.0752
G03,506,0,3.123,0.651
G03,507,1,3.5681,3.2947
G03,508,0,2.9395,3.5316
G03,509,1,3.3962,2.9928
G03,510,0,3.2818,2.6433
G03,511,1,3.5614,-0.0756
G03,512,0,3.163,-0.2413
G03,513,1,3.5009,-3.6594
G03,514,0,3.2315,-2.3558
G03,515,1,3.4723,-2.1024
G03,516,0,2.8961,-1.6999
G03,517,1,4.0456,-0.7697
G03,518,0,3.2951,1.9561
G03,519,1,3.9696,2.094
G03,520,0,3.7321,3.2292
G03,521,1,3.241,3.0333
G03,522,0,3.0811,1.566
G03,523,1,4.1641,-0.2509
G03,524,0,2.7526,-0.6654
G03,525,1,4.2263,-2.5233
G03,526,0,3.5584,-3.074
G03,527,1,3.8999,-2.4503
G03,528,0,3.1956,-1.1013
G03,529,1,3.4981,0.1118
G03,530,0,3.4123,2.6166
G03,531,1,3.5235,2.9409
G03,532,0,3.525,1.8578
G03,533,1,4.0369,2.8367
G03,534,0,3.5244,1.0762
G03,535,1,4.0249,-0.2448
G03,536,0,2.8137,-1.6815
G03,537,1,3.8151,-3.0137
G03,538,0,4.1514,-2.1666
G03,539,1,3.579,-1.9615
G03,540,0,3.8379,-1.7451
G03,541,1,3.9811,0.6898
G03,542,0,2.9829,2.1336
G03,543,1,4.3235,3.6063
G03,544,0,3.3208,4.1398
G03,545,1,3.3283,2.3105
G03,546,0,2.9642,0.8103
G03,547,1,3.8284,-0.4368
G03,548,0,3.3847,-2.5095
G03,549,1,3.7653,-1.7137
G03,550,0,3.5783,-3.6614
G03,551,1,4.194,-1.9873
G03,552,0,3.4515,-0.1378
G03,553,1,4.4072,0.53
G03,554,0,3.4531,1.9022
G03,555,1,4.2336,2.7626
G03,556,0,3.4843,2.5427
G03,557,1,4.0229,2.7511
G03,558,0,4.2465,0.5915
G03,559,1,4.0374,-1.9224
G03,560,0,3.2586,-2.3808
G03,561,1,3.8546,-3.1394
G03,562,0,4.0126,-2.5982
G03,563,1,4.1316,-1.9463
G03,564,0,3.8988,-0.3142
G03,565,1,3.9413,0.4936
G03,566,0,3.5181,2.1253
G03,567,1,4.6539,3.9137
G03,568,0,3.1579,1.9272
G03,569,1,4.0439,1.088
G03,570,0,3.6315,-0.1647
G03,571,1,4.2332,-0.8632
G03,572,0,3.2372,-1.9854
G03,573,1,3.9253,-1.6758
G03,574,0,4.1021,-2.4926
G03,575,1,3.8632,-1.8773
G03,576,0,3.8773,0.1636
G03,577,1,4.4759,2.849
G03,578,0,3.3679,1.946
G03,579,1,4.2552,3.528
G03,580,0,3.3264,2.3436
G03,581,1,4.6415,0.3118
G03,582,0,3.7122,-0.6585
G03,583,1,4.2585,-1.3417
G03,584,0,3.7201,-3.2212
G03,585,1,4.0725,-2.0262
G03,586,0,3.7669,-1.7578
G03,587,1,4.3236,-0.476
G03,588,0,3.5492,0.1458
G03,589,1,4.4991,2.5717
G03,590,0,3.3973,2.435
G03,591,1,4.2173,3.7212
G03,592,0,3.8788,1.3719
G03,593,1,4.2521,0.6964
G03,594,0,3.34,-0.7983
G03,595,1,4.202,-2.1991
G03,596,0,3.5957,-2.0067
G03,597,1,4.1912,-2.6779
G03,598,0,3.7188,-2.2159
G03,599,1,4.3444,-0.5083
G03,600,0,3.7753,0.464
G03,601,1,4.2662,2.6412
G03,602,0,3.7054,2.9208
G03,603,1,4.3971,2.967
G03,604,0,3.9523,1.7078
G03,605,1,4.0673,-0.1968
G03,606,0,4.1106,-0.6897
G03,607,1,4.5753,-1.8184
G03,608,0,3.7487,-3.1957
G03,609,1,4.0704,-3.1541
G03,610,0,4.1973,-1.913
G03,611,1,4.729,-0.2671
G03,612,0,3.6103,0.6892
G03,613,1,4.2199,3.2216
G03,614,0,3.4933,4.0092
G03,615,1,4.1523,2.988
G03,616,0,3.8039,1.3177
G03,617,1,4.028,0.0242
G03,618,0,3.4948,-2.3439
G03,619,1,4.4821,-2.8007
G03,620,0,4.4097,-2.3414
G03,621,1,4.9955,-2.7556
G03,622,0,3.9307,-2.7273
G03,623,1,4.3797,0.266
G03,624,0,3.9489,1.5817
G03,625,1,4.5028,1.1944
G03,626,0,3.9938,3.1253
G03,627,1,4.9189,2.5824
G03,628,0,3.8835,1.7437
G03,629,1,3.7583,-0.5785
G03,630,0,3.6944,-1.7772
G03,631,1,3.8211,-1.9171
G03,632,0,3.8707,-2.6722
G03,633,1,4.6024,-1.4924
G03,634,0,3.3714,-0.9149
G03,635,1,4.908,0.538
G03,636,0,3.673,1.5818
G03,637,1,4.4319,2.4022
G03,638,0,3.939,3.6152
G03,639,1,4.3795,1.8815
G03,640,0,4.146,0.7005
G03,641,1,4.1597,-0.7088
G03,642,0,3.9811,-1.521
G03,643,1,4.2855,-2.2147
G03,644,0,3.9939,-3.3528
G03,645,1,4.1911,-0.8715
G03,646,0,3.9867,-0.108
G03,647,1,4.0769,2.3714
G03,648,0,4.3336,2.0362
G03,649,1,4.5344,3.2747
G03,650,0,4.2775,2.797
G03,651,1,4.6476,2.1646
G03,652,0,3.5221,0.2237
G03,653,1,4.1338,-0.713
G03,654,0,3.873,-3.1348
G03,655,1,4.4171,-2.7291
G03,656,0,4.0348,-3.2559
G03,657,1,4.1404,-1.5729
G03,658,0,3.9281,-0.3719
G03,659,1,4.6434,1.5408
G03,660,0,4.3939,2.4813
G03,661,1,4.6049,2.9378
G03,662,0,4.0298,1.6643
G03,663,1,5.0658,2.0377
G03,664,0,4.7812,1.2652
G03,665,1,4.3583,-1.5583
G03,666,0,4.9598,-2.5239
G03,667,1,4.8216,-3.6423
G03,668,0,4.2227,-1.4148
G03,669,1,5.1651,-1.6151
G03,670,0,4.0617,-0.4593
G03,671,1,4.4989,0.6173
G03,672,0,4.1731,3.3995
G03,673,1,4.8944,3.6496
G03,674,0,4.5532,2.0517
G03,675,1,4.553,0.8308
G03,676,0,3.6799,-0.3187
G03,677,1,3.8846,-1.3786
G03,678,0,4.2603,-2.4152
G03,679,1,5.1547,-2.6891
G03,680,0,4.768,-1.8961
G03,681,1,4.5913,-1.0682
G03,682,0,3.5446,0.0408
G03,683,1,4.7232,2.2354
G03,684,0,4.0368,2.0656
G03,685,1,4.2574,2.5414
G03,686,0,4.9068,2.2494
G03,687,1,5.1674,0.378
G03,688,0,3.8005,-1.364
G03,689,1,4.8508,-3.05
G03,690,0,3.993,-3.1009
G03,691,1,4.4748,-3.8516
G03,692,0,4.417,-1.9453
G03,693,1,5.1539,-1.1708
G03,694,0,4.5787,1.7118
G03,695,1,5.0024,1.8853
G03,696,0,4.3961,2.4758
G03,697,1,4.6699,3.121
G03,698,0,4.3184,2.4725
G03,699,1,4.8037,0.3063
G03,700,0,4.1952,-1.6714
G03,701,1,5.2152,-1.0619
G03,702,0,4.2662,-3.2217
G03,703,1,4.7325,-2.9483
G03,704,0,4.9237,-2.061
G03,705,1,4.7958,-0.8647
G03,706,0,4.5057,1.2094
G03,707,1,4.6331,1.9653
G03,708,0,4.9116,2.8912
G03,709,1,5.0389,2.6585
G03,710,0,4.8802,0.958
G03,711,1,4.8933,0.0198
G03,712,0,3.9036,-1.9048
G03,713,1,5.3639,-2.0366
G03,714,0,4.76,-3.1932
G03,715,1,4.8963,-3.3663
G03,716,0,4.7708,-0.7657
G03,717,1,5.4007,1.0391
G03,718,0,4.6215,2.4105
G03,719,1,5.0055,1.6868
G05,0,0,-0.3856,0.0124
G05,1,1,0.979,1.1568
G05,2,0,-0.542,2.925
G05,3,1,-0.1813,3.7917
G05,4,0,-0.1219,2.5509
G05,5,1,1.2703,2.4225
G05,6,0,0.1714,0.1171
G05,7,1,1.3932,-1.2305
G05,8,0,0.2313,-3.4069
G05,9,1,1.22,-3.1103
G05,10,0,-0.2893,-2.4711
G05,11,1,0.7595,-2.1989
G05,12,0,-0.3215,-0.4253
G05,13,1,0.0546,1.1486
G05,14,0,-0.5565,2.9343
G05,15,1,1.6808,4.0066
G05,16,0,-1.2985,4.4407
G05,17,1,1.281,2.1659
G05,18,0,0.2052,0.866
G05,19,1,0.7262,-0.9568
G05,20,0,-0.2332,-2.8811
G05,21,1,0.7272,-4.2069
G05,22,0,0.2235,-3.3291
G05,23,1,1.448,-2.2376
G05,24,0,0.3412,-1.2833
G05,25,1,1.652,0.277
G05,26,0,-0.3686,2.073
G05,27,1,1.8063,4.0112
G05,28,0,0.4623,4.139
G05,29,1,0.6634,3.0445
G05,30,0,0.1137,1.6762
G05,31,1,1.1265,-0.7066
G05,32,0,0.519,-1.9117
G05,33,1,0.8128,-3.4204
G05,34,0,-0.4116,-4.8258
G05,35,1,1.3376,-2.6748
G05,36,0,0.3795,-2.4195
G05,37,1,1.025,-0.6339
G05,38,0,1.0452,1.6039
G05,39,1,1.9847,3.8119
G05,40,0,-0.281,3.2049
G05,41,1,1.4635,2.8168
G05,42,0,0.3229,1.5548
G05,43,1,0.2191,-1.0163
G05,44,0,0.4087,-2.1264
G05,45,1,0.9558,-2.843
G05,46,0,0.9794,-3.8451
G05,47,1,1.0936,-3.0054
G05,48,0,-0.5001,-1.8999
G05,49,1,1.6323,0.1506
G05,50,0,-0.8295,1.2948
G05,51,1,0.8015,3.1613
G05,52,0,0.6085,4.3846
G05,53,1,1.0401,3.2228
G05,54,0,1.0154,2.3526
G05,55,1,2.0919,0.6509
G05,56,0,-0.3323,-2.0019
G05,57,1,0.4421,-2.559
G05,58,0,1.0634,-2.8365
G05,59,1,1.8666,-2.9209
G05,60,0,0.033,-2.9482
G05,61,1,1.8832,-0.4917
G05,62,0,0.4509,1.3257
G05,63,1,1.585,3.3679
G05,64,0,1.1636,3.8682
G05,65,1,1.9056,3.8616
G05,66,0,0.1406,2.9613
G05,67,1,0.5971,1.5147
G05,68,0,-0.2794,-0.7672
G05,69,1,0.9336,-2.2505
G05,70,0,0.4175,-4.2737
G05,71,1,1.6925,-3.8541
G05,72,0,0.9696,-2.7991
G05,73,1,1.6901,-1.623
G05,74,0,0.115,0.4306
G05,75,1,1.9746,3.1618
G05,76,0,0.0002,3.9514
G05,77,1,0.2026,3.1971
G05,78,0,-0.0779,2.3543
G05,79,1,0.5606,1.7222
G05,80,0,0.3738,-0.2049
G05,81,1,1.9141,-1.9718
G05,82,0,0.9004,-3.39
G05,83,1,0.8195,-3.1856
G05,84,0,0.1776,-3.542
G05,85,1,1.427,-2.0866
G05,86,0,0.2914,0.269
G05,87,1,1.7498,1.5645
G05,88,0,0.2624,3.7227
G05,89,1,1.8496,4.7118
G05,90,0,1.2584,3.7727
G05,91,1,0.751,2.3487
G05,92,0,0.5437,-0.0987
G05,93,1,1.681,-1.2122
G05,94,0,0.8828,-3.4955
G05,95,1,2.0322,-3.9504
G05,96,0,0.7278,-3.5119
G05,97,1,1.4779,-1.7758
G05,98,0,-0.0009,0.4666
G05,99,1,0.5456,1.2302
G05,100,0,0.8433,3.2083
G05,101,1,1.5727,3.7064
G05,102,0,0.8796,3.3729
G05,103,1,2.4659,2.8114
G05,104,0,1.1647,0.2378
G05,105,1,1.6101,-1.2901
G05,106,0,0.0695,-2.6118
G05,107,1,1.3524,-3.2878
G05,108,0,0.044,-2.7847
G05,109,1,1.1534,-2.4289
G05,110,0,1.1544,-1.1912
G05,111,1,2.1971,0.445
G05,112,0,1.5563,2.5984
G05,113,1,1.3552,3.4829
G05,114,0,1.1895,3.3658
G05,115,1,1.2776,2.7118
G05,116,0,0.031,2.0101
G05,117,1,1.3979,-0.2675
G05,118,0,0.861,-2.8418
G05,119,1,1.7409,-3.0793
G05,120,0,0.639,-3.1394
G05,121,1,2.3593,-2.466
G05,122,0,0.4915,-1.9219
G05,123,1,1.4076,0.5718
G05,124,0,1.0968,1.2051
G05,125,1,1.7771,3.5042
G05,126,0,0.6238,4.2948
G05,127,1,2.0431,3.7303
G05,128,0,0.6727,2.0974
G05,129,1,2.771,0.4739
G05,130,0,0.1685,-2.084
G05,131,1,1.6159,-2.9925
G05,132,0,1.2297,-4.1021
G05,133,1,1.8719,-4.0912
G05,134,0,1.6878,-2.1364
G05,135,1,1.8774,-0.1843
G05,136,0,1.5258,0.4558
G05,137,1,1.8471,3.131
G05,138,0,0.595,4.4971
G05,139,1,1.3462,3.7497
G05,140,0,1.0851,2.6975
G05,141,1,1.4885,0.0759
G05,142,0,1.5338,-1.3102
G05,143,1,0.9834,-3.1722
G05,144,0,1.1278,-3.311
G05,145,1,1.5064,-4.7261
G05,146,0,1.221,-2.89
G05,147,1,0.7299,-1.8515
G05,148,0,1.405,1.3158
G05,149,1,1.7989,3.4911
G05,150,0,1.3133,4.378
G05,151,1,1.1232,3.5804
G05,152,0,-0.0033,2.4332
G05,153,1,1.8103,1.2116
G05,154,0,0.9894,-0.7239
G05,155,1,2.3842,-1.6068
G05,156,0,0.7891,-4.0101
G05,157,1,2.127,-3.9306
G05,158,0,1.8613,-2.852
G05,159,1,1.6609,-1.2955
G05,160,0,1.4236,0.6781
G05,161,1,1.6286,3.243
G05,162,0,0.5077,3.5199
G05,163,1,2.4041,2.9821
G05,164,0,1.3082,2.4191
G05,165,1,2.5171,0.9949
G05,166,0,1.446,0.0114
G05,167,1,2.5524,-2.0699
G05,168,0,0.9136,-3.6668
G05,169,1,2.9243,-3.9719
G05,170,0,0.451,-2.754
G05,171,1,1.6,-2.0023
G05,172,0,0.2238,0.0078
G05,173,1,2.0331,2.1771
G05,174,0,1.6484,3.5293
G05,175,1,1.9819,3.6816
G05,176,0,1.4008,3.7743
G05,177,1,2.1814,1.6932
G05,178,0,0.527,-0.6167
G05,179,1,2.5123,-1.4786
G05,180,0,1.4654,-3.2174
G05,181,1,2.9615,-3.8878
G05,182,0,1.7008,-3.3427
G05,183,1,1.7857,-1.7614
G05,184,0,1.3915,-0.1396
G05,185,1,2.2048,1.5872
G05,186,0,2.5708,3.5478
G05,187,1,2.5956,3.7979
G05,188,0,1.7689,3.6699
G05,189,1,2.1974,2.2059
G05,190,0,1.1398,-0.8718
G05,191,1,2.3186,-1.4819
G05,192,0,2.1391,-2.8403
G05,193,1,1.5058,-3.6299
G05,194,0,0.5956,-3.3141
G05,195,1,2.391,-2.0117
G05,196,0,0.7587,-0.8075
G05,197,1,1.427,1.428
G05,198,0,1.5435,2.8965
G05,199,1,2.2454,3.8367
G05,200,0,2.196,3.4745
G05,201,1,2.3387,2.2432
G05,202,0,0.7505,1.1224
G05,203,1,2.9204,-0.8709
G05,204,0,1.1359,-2.6659
G05,205,1,1.9666,-3.339
G05,206,0,0.4046,-3.0808
G05,207,1,1.902,-2.4841
G05,208,0,0.5511,-1.0251
G05,209,1,2.7031,0.7692
G05,210,0,0.7261,2.3917
G05,211,1,1.6218,3.3639
G05,212,0,1.932,4.06
G05,213,1,2.3409,2.6312
G05,214,0,1.7182,1.5798
G05,215,1,0.9762,0.1214
G05,216,0,1.3357,-1.5201
G05,217,1,1.7111,-4.705
G05,218,0,1.5271,-3.5874
G05,219,1,1.3725,-3.5618
G05,220,0,2.9996,-1.9447
G05,221,1,2.8129,-0.2254
G05,222,0,0.1549,1.7626
G05,223,1,2.2378,3.0578
G05,224,0,1.3324,3.8404
G05,225,1,2.3184,2.7771
G05,226,0,1.6992,1.15
G05,227,1,1.2104,0.6294
G05,228,0,1.724,-1.6316
G05,229,1,1.6091,-3.3151
G05,230,0,1.2826,-4.4259
G05,231,1,2.0086,-3.0679
G05,232,0,2.2916,-2.4383
G05,233,1,2.903,-1.3239
G05,234,0,1.8513,0.9997
G05,235,1,2.6506,2.823
G05,236,0,2.2536,3.2716
G05,237,1,2.852,3.4334
G05,238,0,1.3942,2.3698
G05,239,1,1.9958,0.8111
G05,240,0,1.4631,-1.0054
G05,241,1,2.5567,-2.3
G05,242,0,2.0571,-4.0886
G05,243,1,3.0317,-4.076
G05,244,0,1.8716,-2.3648
G05,245,1,1.4049,-0.9317
G05,246,0,1.2612,0.5166
G05,247,1,3.341,2.2777
G05,248,0,1.0745,3.5747
G05,249,1,2.9612,3.6359
G05,250,0,2.2503,3.0646
G05,251,1,1.285,1.0852
G05,252,0,1.2437,-0.3842
G05,253,1,1.0342,-1.1194
G05,254,0,1.9006,-3.3826
